amount,location,device,is_fraud
14050,mumbai,android,0
89962,bangalore,web,1
5717,delhi,android,0
159,chennai,android,0
53560,chennai,web,0
8013,chennai,web,0
59788,kolkata,web,0
33534,delhi,android,0
42046,kolkata,web,0
77919,chennai,web,0
42419,bangalore,web,0
54196,delhi,web,0
5028,bangalore,android,0
77520,kolkata,iphone,0
20625,chennai,android,0
26394,mumbai,android,0
97126,kolkata,iphone,1
20667,delhi,android,0
41000,bangalore,web,0
42776,chennai,android,0
95859,kolkata,android,0
20909,mumbai,android,0
16922,chennai,android,0
34003,kolkata,web,0
18985,kolkata,web,0
65651,kolkata,iphone,0
89879,chennai,android,1
26188,mumbai,web,0
8193,bangalore,iphone,0
96238,bangalore,iphone,1
4697,mumbai,iphone,0
12325,delhi,iphone,0
5495,bangalore,web,0
29754,delhi,web,0
54668,mumbai,android,0
1766,kolkata,iphone,0
30973,chennai,android,0
99094,chennai,android,1
88901,bangalore,web,1
17906,chennai,iphone,0
67107,chennai,android,1
55571,kolkata,android,0
1443,kolkata,iphone,0
55033,delhi,android,0
24776,kolkata,android,0
63155,delhi,web,0
6465,bangalore,android,0
74308,bangalore,iphone,1
19339,bangalore,android,0
33192,mumbai,web,0
70549,delhi,android,1
84521,mumbai,web,0
45960,delhi,iphone,0
68497,mumbai,android,0
28839,chennai,android,1
87681,delhi,web,1
73271,mumbai,android,0
83953,delhi,web,1
88683,bangalore,android,0
22715,chennai,iphone,0
92608,bangalore,iphone,1
87793,chennai,iphone,0
22264,delhi,android,0
77833,mumbai,iphone,1
55859,delhi,web,0
31481,chennai,iphone,0
7086,bangalore,web,0
1220,delhi,web,0
45523,mumbai,android,0
49906,kolkata,android,0
54732,mumbai,android,0
95454,kolkata,iphone,0
15322,delhi,android,0
75075,delhi,web,0
61058,mumbai,iphone,0
47586,chennai,android,0
30211,chennai,web,0
7903,bangalore,android,0
85232,chennai,iphone,1
68699,delhi,android,0
44823,chennai,android,0
81955,chennai,web,1
63267,delhi,web,0
83854,kolkata,android,1
7993,kolkata,android,0
92212,bangalore,android,0
95611,mumbai,iphone,1
54934,chennai,web,0
79860,delhi,web,1
64550,mumbai,iphone,0
64108,kolkata,iphone,0
82841,bangalore,iphone,1
81266,bangalore,android,1
3998,mumbai,iphone,0
84740,kolkata,android,1
14712,chennai,android,0
35179,chennai,web,0
7436,chennai,web,0
82414,kolkata,web,0
4128,bangalore,android,0
71482,mumbai,iphone,0
33101,mumbai,web,0
47137,mumbai,web,1
24762,kolkata,web,0
44574,mumbai,iphone,0
66079,chennai,android,0
25586,kolkata,android,0
24874,kolkata,web,0
72286,kolkata,iphone,1
49326,kolkata,web,0
13683,chennai,iphone,0
74732,chennai,android,1
86212,kolkata,web,0
76163,delhi,iphone,1
66036,kolkata,iphone,0
43380,chennai,web,0
58531,mumbai,web,0
8804,mumbai,web,0
4024,delhi,android,0
79892,delhi,android,1
86794,delhi,android,1
92289,kolkata,web,1
37717,kolkata,android,0
34740,kolkata,web,1
48088,kolkata,web,0
39564,mumbai,web,0
31558,kolkata,android,0
53447,chennai,web,0
34339,bangalore,iphone,0
1963,kolkata,web,0
81455,kolkata,iphone,1
16494,chennai,iphone,0
25785,delhi,web,0
51056,delhi,iphone,0
74506,chennai,web,0
64067,delhi,web,0
14169,bangalore,iphone,0
69147,chennai,android,0
21313,kolkata,iphone,0
48572,kolkata,web,0
31138,chennai,iphone,0
91661,mumbai,iphone,1
18245,bangalore,iphone,0
35687,kolkata,web,0
88120,mumbai,android,1
43998,chennai,iphone,0
10722,chennai,web,0
81020,delhi,web,1
12529,chennai,web,0
98113,chennai,iphone,0
84037,bangalore,android,1
97425,mumbai,android,1
74459,delhi,iphone,1
50346,chennai,android,0
59945,kolkata,iphone,0
64355,chennai,web,0
30446,delhi,android,0
99821,mumbai,iphone,1
77708,mumbai,iphone,1
68884,delhi,web,0
35705,chennai,web,1
74505,delhi,web,1
96815,chennai,android,0
91401,chennai,web,1
6572,bangalore,iphone,0
10387,bangalore,web,0
82687,bangalore,web,0
89641,mumbai,android,0
46172,delhi,iphone,0
54881,chennai,web,0
82451,mumbai,iphone,1
23286,chennai,iphone,0
34040,chennai,iphone,0
10600,bangalore,iphone,0
3234,chennai,android,0
23272,delhi,android,0
57872,bangalore,web,0
31543,mumbai,web,0
83185,kolkata,iphone,1
4150,kolkata,android,0
7308,chennai,android,0
48227,chennai,android,0
98607,chennai,android,1
4985,mumbai,iphone,0
42978,bangalore,iphone,0
94575,kolkata,iphone,1
46632,bangalore,iphone,0
28658,mumbai,web,0
36613,delhi,iphone,0
89027,bangalore,web,0
64258,chennai,iphone,0
99972,bangalore,web,0
429,chennai,iphone,0
91671,kolkata,web,1
78841,mumbai,web,1
90552,kolkata,iphone,1
9126,kolkata,web,0
41547,kolkata,web,0
19856,kolkata,android,0
31630,kolkata,web,0
5963,chennai,android,0
64769,bangalore,android,0
72886,bangalore,iphone,1
70684,bangalore,android,1
65556,kolkata,web,1
47276,bangalore,android,0
78366,chennai,android,1
91936,kolkata,web,0
11598,chennai,android,0
30768,delhi,iphone,0
92262,kolkata,android,1
40910,kolkata,web,0
74072,kolkata,web,1
93693,delhi,iphone,1
67028,bangalore,web,0
40107,delhi,web,0
45678,kolkata,iphone,0
68903,delhi,android,1
91856,delhi,iphone,1
66945,delhi,iphone,0
1811,mumbai,iphone,0
51605,bangalore,iphone,0
46772,kolkata,android,0
95273,mumbai,web,1
14055,kolkata,web,0
43461,bangalore,iphone,0
83213,bangalore,iphone,0
51528,delhi,android,0
50668,chennai,web,0
16706,bangalore,web,0
84743,delhi,iphone,1
48019,mumbai,android,1
77506,delhi,web,1
16278,delhi,android,0
62812,delhi,web,0
8412,bangalore,android,0
92785,bangalore,android,1
36228,mumbai,iphone,0
36548,bangalore,web,0
11785,delhi,android,0
94676,delhi,web,1
60631,mumbai,iphone,0
31086,chennai,android,0
65253,chennai,android,0
15991,delhi,iphone,0
94461,mumbai,web,1
58690,kolkata,web,0
12597,chennai,web,0
60247,delhi,web,0
85742,bangalore,iphone,1
75471,chennai,android,1
41965,chennai,iphone,0
43487,kolkata,web,0
47485,delhi,web,0
43734,delhi,iphone,0
41283,bangalore,iphone,0
23592,chennai,web,0
70285,bangalore,android,1
28210,mumbai,web,0
83803,delhi,iphone,0
84016,bangalore,android,1
4005,mumbai,web,0
125,chennai,iphone,0
49545,chennai,android,0
31859,kolkata,iphone,0
67102,bangalore,android,0
15556,bangalore,web,0
13776,bangalore,android,0
73985,kolkata,android,1
89817,bangalore,web,0
61983,delhi,web,0
56121,kolkata,web,0
66554,chennai,web,0
90705,bangalore,iphone,1
6714,mumbai,iphone,0
17099,chennai,android,0
99611,kolkata,iphone,0
20789,delhi,iphone,0
17307,kolkata,web,0
82676,delhi,android,1
91112,kolkata,web,1
97026,delhi,iphone,0
60272,bangalore,android,0
72360,chennai,iphone,1
55857,kolkata,android,0
73418,chennai,iphone,0
22242,bangalore,android,1
95416,bangalore,android,1
47898,chennai,web,0
85925,mumbai,android,0
69368,kolkata,iphone,0
37660,bangalore,iphone,0
51104,kolkata,iphone,0
14313,mumbai,iphone,0
8015,chennai,iphone,0
76126,delhi,iphone,0
7636,bangalore,web,0
33866,chennai,android,0
41402,mumbai,iphone,0
86980,mumbai,android,0
67110,bangalore,web,0
29811,mumbai,iphone,0
90354,bangalore,web,1
46868,delhi,iphone,0
40126,chennai,android,0
63432,bangalore,iphone,0
23681,kolkata,web,0
25241,delhi,iphone,0
28950,kolkata,iphone,0
90719,kolkata,iphone,1
8795,mumbai,android,0
16339,kolkata,web,0
62335,kolkata,android,0
27313,bangalore,iphone,1
53404,kolkata,web,0
9387,delhi,android,0
49162,bangalore,web,0
28466,bangalore,web,0
28405,delhi,web,0
4816,chennai,android,0
97076,delhi,web,0
55955,chennai,android,0
14417,bangalore,iphone,0
43146,chennai,iphone,0
46082,bangalore,web,0
25119,chennai,web,0
44934,chennai,web,0
97771,delhi,android,0
90828,bangalore,android,1
50665,chennai,iphone,0
64603,kolkata,web,0
9336,kolkata,iphone,0
60191,bangalore,iphone,0
80896,mumbai,iphone,1
69156,bangalore,web,0
96513,delhi,android,1
33498,chennai,iphone,0
15092,mumbai,web,0
44697,chennai,iphone,0
77595,delhi,iphone,0
36922,kolkata,android,1
19493,delhi,web,0
79723,delhi,iphone,0
98419,chennai,web,1
82262,chennai,android,1
69872,kolkata,android,1
63496,mumbai,android,0
76283,delhi,android,1
68644,kolkata,web,0
72938,bangalore,web,0
64852,delhi,iphone,0
75446,kolkata,web,1
41897,kolkata,web,0
9017,kolkata,iphone,0
16001,kolkata,web,0
55834,delhi,android,0
67271,kolkata,web,0
59473,bangalore,web,0
86396,chennai,android,1
37420,mumbai,iphone,0
7740,bangalore,iphone,0
67407,delhi,web,0
10127,chennai,iphone,0
18505,chennai,iphone,0
49520,delhi,web,0
81237,kolkata,android,1
54553,kolkata,web,0
46395,bangalore,web,0
498,chennai,web,0
71812,mumbai,iphone,1
34260,bangalore,android,0
34354,delhi,android,0
70499,bangalore,iphone,0
38982,kolkata,iphone,0
63980,bangalore,iphone,0
20299,kolkata,web,0
5179,kolkata,iphone,0
76877,delhi,android,1
62777,bangalore,iphone,0
93868,chennai,android,0
99927,kolkata,iphone,1
53182,bangalore,web,0
26032,delhi,iphone,0
25032,mumbai,android,1
93481,delhi,android,1
62997,chennai,web,0
36339,bangalore,web,0
99264,chennai,web,0
89032,kolkata,iphone,1
72442,mumbai,web,1
87546,kolkata,web,0
64317,bangalore,android,1
35549,mumbai,web,0
31178,mumbai,iphone,0
41284,kolkata,iphone,0
25886,mumbai,iphone,1
99449,mumbai,android,1
57638,kolkata,web,0
12027,bangalore,android,0
32305,bangalore,web,1
61183,chennai,android,0
60513,kolkata,web,0
52606,mumbai,web,0
76801,chennai,web,1
80302,kolkata,web,1
90574,bangalore,iphone,1
18303,chennai,web,0
14856,mumbai,android,0
323,chennai,iphone,0
94175,delhi,android,1
7402,bangalore,iphone,0
44907,kolkata,iphone,0
58494,bangalore,iphone,0
30230,delhi,iphone,0
9737,bangalore,iphone,0
69328,bangalore,iphone,0
44390,delhi,iphone,0
65011,kolkata,android,1
4550,bangalore,android,0
9051,mumbai,iphone,0
73033,mumbai,iphone,1
95501,chennai,web,1
77345,kolkata,android,0
55168,chennai,android,1
47598,kolkata,android,0
5742,mumbai,iphone,0
54845,bangalore,iphone,0
47891,kolkata,iphone,0
37653,chennai,android,0
88764,kolkata,iphone,1
11477,chennai,iphone,0
78137,mumbai,iphone,1
70071,bangalore,iphone,1
28582,kolkata,web,0
43142,kolkata,android,0
16513,mumbai,android,0
49923,mumbai,iphone,0
2384,kolkata,web,0
4660,bangalore,iphone,0
76174,chennai,iphone,1
39976,mumbai,web,0
67556,chennai,iphone,0
27286,kolkata,web,1
21335,kolkata,web,0
36985,kolkata,iphone,0
19629,delhi,web,0
36730,kolkata,web,0
97926,delhi,iphone,1
46803,bangalore,web,0
60744,delhi,android,0
26392,kolkata,web,0
55980,mumbai,web,0
48065,kolkata,web,0
78722,kolkata,web,1
67580,mumbai,android,0
63366,chennai,android,0
85587,bangalore,android,1
24958,bangalore,iphone,0
82137,chennai,web,1
87856,delhi,android,1
76103,kolkata,web,1
32345,mumbai,android,0
96827,mumbai,web,1
92274,bangalore,web,1
75533,kolkata,android,0
12466,bangalore,iphone,0
18754,chennai,web,0
6131,kolkata,web,0
28830,kolkata,iphone,0
8459,kolkata,iphone,0
87679,bangalore,android,0
99608,bangalore,web,1
55230,kolkata,web,0
74087,bangalore,android,1
56032,bangalore,iphone,0
76456,delhi,web,1
21101,kolkata,android,0
25437,kolkata,web,0
66246,kolkata,android,0
27124,chennai,android,0
19556,delhi,web,0
45224,chennai,android,0
95166,bangalore,web,1
1538,bangalore,iphone,0
59881,kolkata,iphone,0
53165,bangalore,iphone,0
12250,delhi,web,0
56356,delhi,web,0
34452,chennai,iphone,0
61788,chennai,iphone,0
68167,chennai,iphone,0
99482,delhi,web,1
21271,chennai,web,0
25651,kolkata,web,0
79516,mumbai,web,1
56858,kolkata,web,0
3093,kolkata,iphone,0
40476,mumbai,iphone,0
59088,delhi,web,0
61579,kolkata,iphone,0
94798,chennai,android,0
97512,chennai,iphone,1
73694,kolkata,android,1
50549,mumbai,android,0
60851,chennai,iphone,0
75159,chennai,android,1
5490,chennai,web,0
63911,delhi,android,0
14090,bangalore,web,0
20303,chennai,android,0
42671,kolkata,web,0
29996,bangalore,android,0
60121,bangalore,android,0
24002,kolkata,android,1
84280,delhi,android,1
88238,mumbai,web,0
23073,chennai,iphone,0
1566,mumbai,web,0
85185,bangalore,web,0
1632,kolkata,android,0
31070,delhi,web,0
60340,delhi,android,0
54012,kolkata,web,0
8968,kolkata,iphone,0
33169,chennai,web,0
62227,kolkata,android,0
96768,kolkata,iphone,1
34842,mumbai,web,0
92183,mumbai,web,0
21384,delhi,iphone,0
88025,chennai,iphone,1
25977,kolkata,android,0
43328,bangalore,iphone,0
93355,delhi,iphone,1
40799,kolkata,android,0
24726,mumbai,android,0
33891,bangalore,web,0
64046,bangalore,android,0
73297,chennai,iphone,1
74152,delhi,web,1
85719,mumbai,iphone,1
69734,chennai,web,0
31587,mumbai,iphone,0
95057,mumbai,web,0
87013,mumbai,android,0
79273,bangalore,android,1
86491,mumbai,web,1
80422,kolkata,android,1
67484,chennai,web,0
8970,kolkata,iphone,0
4401,delhi,web,0
61061,bangalore,android,0
64024,mumbai,android,0
63926,mumbai,android,0
33780,bangalore,android,0
68993,delhi,iphone,0
70283,bangalore,web,1
9868,delhi,iphone,0
47398,bangalore,web,0
73308,mumbai,android,1
79803,chennai,iphone,1
87789,kolkata,iphone,1
32594,delhi,web,0
26067,mumbai,android,0
50978,kolkata,iphone,0
99988,kolkata,web,1
67992,delhi,web,0
66475,delhi,iphone,0
34139,delhi,iphone,0
88937,delhi,android,1
30107,kolkata,iphone,0
18714,bangalore,iphone,0
11450,delhi,web,0
38306,mumbai,iphone,0
39426,chennai,iphone,0
18699,delhi,web,0
80942,bangalore,android,0
2926,bangalore,web,0
86616,chennai,android,1
78751,chennai,android,1
65660,chennai,iphone,0
77267,mumbai,web,1
47932,kolkata,iphone,0
86781,bangalore,web,1
38243,mumbai,iphone,0
93342,kolkata,iphone,0
67354,delhi,web,0
36552,chennai,web,0
39841,mumbai,android,0
46893,kolkata,android,1
64815,bangalore,android,0
1773,chennai,android,0
69198,kolkata,web,0
47487,kolkata,android,0
45389,kolkata,web,0
47788,chennai,web,0
21527,mumbai,android,0
30527,bangalore,web,0
85423,delhi,web,0
1686,chennai,android,0
67310,kolkata,iphone,0
42496,mumbai,web,0
75795,bangalore,android,1
11873,delhi,web,0
7511,mumbai,web,0
20590,bangalore,web,0
97338,bangalore,android,0
36798,bangalore,android,0
53791,chennai,android,0
87874,chennai,iphone,1
81440,mumbai,web,0
37005,mumbai,android,0
81607,delhi,android,1
22301,bangalore,android,0
35457,delhi,web,0
9490,kolkata,iphone,0
45234,delhi,iphone,1
29218,delhi,android,1
82250,chennai,iphone,1
13742,kolkata,android,0
39809,mumbai,iphone,0
87073,bangalore,iphone,0
95426,kolkata,android,1
34754,delhi,iphone,0
33997,delhi,android,0
65190,chennai,iphone,0
14621,mumbai,web,0
97618,kolkata,web,1
81259,delhi,web,0
30141,chennai,web,0
50092,kolkata,android,0
20608,kolkata,iphone,0
61529,delhi,web,0
9160,bangalore,web,0
66069,delhi,android,0
87145,mumbai,iphone,1
25290,chennai,web,0
44275,kolkata,web,0
27416,mumbai,android,0
74684,kolkata,iphone,1
9596,delhi,iphone,0
2755,delhi,android,0
63573,bangalore,android,0
59336,mumbai,android,0
67578,chennai,android,0
72658,kolkata,android,1
32400,mumbai,iphone,0
15587,mumbai,iphone,0
50558,mumbai,iphone,0
85702,chennai,web,1
88613,kolkata,android,1
90527,delhi,web,0
66865,mumbai,web,0
1720,kolkata,web,0
62555,kolkata,web,0
83781,mumbai,web,0
65499,chennai,web,0
6001,delhi,iphone,0
97280,kolkata,web,1
41537,chennai,iphone,0
5469,mumbai,iphone,0
89126,delhi,iphone,1
9183,kolkata,web,0
60354,chennai,iphone,0
64188,delhi,android,1
41135,delhi,web,0
54861,kolkata,web,0
55461,bangalore,iphone,0
3203,kolkata,android,0
72038,kolkata,android,0
1085,chennai,web,0
81027,mumbai,android,1
23846,kolkata,android,1
81008,kolkata,iphone,1
78163,kolkata,web,0
89090,mumbai,iphone,1
49213,delhi,web,0
53282,delhi,android,0
62607,kolkata,iphone,0
38467,delhi,web,0
22661,chennai,web,0
83232,kolkata,iphone,1
42576,kolkata,web,0
64302,mumbai,iphone,0
42295,delhi,android,0
93999,bangalore,web,1
92053,mumbai,android,0
16253,bangalore,web,0
67066,bangalore,iphone,0
45386,mumbai,web,0
75595,chennai,android,0
90911,delhi,web,1
29468,mumbai,web,0
31133,delhi,android,0
78411,mumbai,web,1
56744,kolkata,android,0
68368,delhi,iphone,0
23629,kolkata,android,0
23349,kolkata,web,0
5663,bangalore,iphone,0
6980,delhi,web,0
22811,kolkata,android,0
70464,mumbai,web,1
72813,bangalore,web,1
23138,delhi,web,1
27250,bangalore,web,0
18227,chennai,iphone,0
37994,bangalore,web,0
25443,kolkata,web,0
56631,delhi,android,0
60229,mumbai,web,0
94492,kolkata,web,1
39684,kolkata,web,0
82322,kolkata,web,1
28430,mumbai,iphone,0
79934,chennai,web,0
74025,bangalore,iphone,1
78466,kolkata,android,0
15835,mumbai,iphone,0
83607,mumbai,web,1
97232,kolkata,android,1
95497,delhi,iphone,1
34325,chennai,iphone,0
52410,delhi,web,1
72145,delhi,web,1
41387,delhi,android,0
18544,mumbai,android,0
69736,chennai,iphone,0
20698,mumbai,iphone,0
34132,bangalore,android,1
1219,kolkata,web,0
41249,mumbai,android,1
28434,chennai,android,0
56724,chennai,android,1
47008,mumbai,android,0
90313,kolkata,android,1
95625,kolkata,android,0
53684,kolkata,android,0
85777,chennai,android,1
8923,bangalore,android,0
26738,delhi,iphone,0
68074,delhi,android,0
72050,bangalore,iphone,1
34453,chennai,web,0
78825,bangalore,iphone,1
22568,bangalore,android,1
61657,delhi,iphone,0
13895,chennai,android,0
92996,kolkata,iphone,1
68276,chennai,web,0
17931,mumbai,web,0
12708,bangalore,iphone,0
32050,delhi,iphone,0
64473,bangalore,android,0
50506,mumbai,android,0
70264,bangalore,iphone,0
88000,delhi,web,1
48582,mumbai,web,1
49655,chennai,iphone,0
94439,delhi,android,1
59123,chennai,iphone,0
48031,chennai,web,1
44970,chennai,iphone,0
81027,chennai,iphone,1
51167,mumbai,android,0
54656,mumbai,iphone,0
82336,mumbai,iphone,1
60620,delhi,android,0
65189,bangalore,web,0
64584,bangalore,iphone,0
67796,bangalore,web,0
72854,chennai,iphone,0
26902,mumbai,android,0
81020,kolkata,web,0
62744,kolkata,web,0
85591,chennai,web,1
17923,kolkata,web,0
39374,mumbai,web,0
22290,chennai,android,0
19710,chennai,web,0
99969,bangalore,iphone,1
79730,bangalore,iphone,1
90852,delhi,android,1
79347,delhi,iphone,0
97046,chennai,iphone,1
41674,bangalore,iphone,0
39748,chennai,web,0
10496,bangalore,android,0
56637,delhi,iphone,0
43846,chennai,iphone,0
6924,kolkata,web,0
76217,mumbai,android,1
80794,bangalore,iphone,0
62470,kolkata,web,0
34478,delhi,iphone,0
96590,mumbai,iphone,0
39178,chennai,web,0
75462,kolkata,web,1
98424,bangalore,web,1
65736,chennai,android,0
26481,bangalore,web,0
81509,delhi,android,1
91941,bangalore,iphone,1
55318,mumbai,iphone,0
97437,kolkata,android,0
78742,bangalore,android,0
59674,bangalore,android,0
68007,bangalore,iphone,0
2006,chennai,web,0
31344,chennai,iphone,0
85184,kolkata,android,1
97788,chennai,iphone,0
9587,delhi,iphone,0
22300,delhi,web,0
31940,mumbai,android,0
20030,mumbai,iphone,0
30797,delhi,web,0
79500,delhi,web,1
83567,mumbai,iphone,1
33963,delhi,android,0
41566,delhi,android,0
33324,bangalore,web,0
48964,delhi,android,1
92388,mumbai,web,1
26879,kolkata,android,0
39765,chennai,android,0
84673,chennai,iphone,1
76940,kolkata,android,0
57341,bangalore,iphone,0
70874,kolkata,iphone,1
37798,kolkata,web,0
9901,kolkata,web,0
20794,delhi,iphone,0
64052,bangalore,android,0
85447,mumbai,android,0
47256,mumbai,web,0
9296,kolkata,android,0
37126,bangalore,web,0
77205,chennai,android,1
63404,kolkata,iphone,0
37952,kolkata,android,1
57788,kolkata,iphone,0
93207,kolkata,iphone,1
87213,delhi,web,0
53753,mumbai,web,0
33990,mumbai,web,0
47740,delhi,iphone,1
87132,bangalore,android,0
77588,kolkata,iphone,0
52761,kolkata,web,0
11973,kolkata,iphone,0
12136,chennai,web,0
15293,bangalore,android,0
47426,bangalore,web,0
55386,kolkata,web,0
24424,chennai,android,0
18874,bangalore,web,0
83322,delhi,iphone,1
95953,mumbai,android,0
51055,mumbai,iphone,0
87418,mumbai,android,1
31724,mumbai,iphone,0
51878,chennai,web,0
16604,bangalore,web,0
80194,delhi,android,1
22047,kolkata,web,0
28558,delhi,android,0
3147,bangalore,iphone,0
44254,delhi,android,0
9653,chennai,android,0
97203,bangalore,android,1
19680,bangalore,iphone,0
5657,mumbai,web,0
91296,bangalore,android,0
96598,chennai,web,0
11606,mumbai,android,0
43607,mumbai,web,0
14143,kolkata,web,0
45014,kolkata,iphone,0
51859,delhi,web,0
44812,delhi,iphone,0
49892,kolkata,web,0
15473,bangalore,iphone,0
40253,mumbai,web,0
82914,mumbai,iphone,1
43486,mumbai,web,0
53370,mumbai,android,0
36356,delhi,iphone,0
45039,bangalore,web,1
27411,bangalore,web,0
47084,bangalore,iphone,0
688,bangalore,iphone,0
76036,kolkata,web,0
6101,bangalore,android,0
44337,mumbai,android,0
68963,kolkata,iphone,0
93918,bangalore,web,1
9582,mumbai,web,0
32222,delhi,web,0
41311,bangalore,android,0
24535,chennai,web,0
